"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0044770","cell cycle phase transition","128/4437","394/23210",1.3872639588173e-10,6.29898258402116e-09,3.35123185169671e-09,"Calm1/Calm2/Calm3/Npm1/Id4/Tpd52l1/Vps4b/Riok2/Rab11a/Ddx3x/Sept7/Apex1/App/Nae1/Ccni/Rpl17/Brcc3/Ppp3ca/Cul3/Acvr1/Cul4b/Ik/Babam2/Cks2/Rad21/Psme3/Itgb1/Ush1c/Chmp4b/Rad51c/Ercc2/Casp2/Eif4e/Rps27l/Ecd/Usp47/Dact1/Ankrd17/Ripk1/Gigyf2/Prmt2/Gjc2/Brca1/Tcim/Cdk1/Arpp19/Lmnb1/Adam17/Bub3/Mad2l1/Kcna5/Ercc3/Rbbp8/Rps6/Dync1li1/Senp2/Rad51b/Adamts1/Plcb1/Rdx/Fgf10/Hinfp/Pten/Nsmce2/Cacul1/Ccnb1/Fbxl15/Ctc1/Ube2l3/Sin3a/Kmt2e/Tcf3/Rbl2/Fbxl12/Phb2/Ccnf/Zfp36l2/Ino80/Cdk14/Camk2b/Foxm1/Ctdsp2/Tpra1/Anapc1/Anapc5/Atf5/Tmod3/Lsm10/Akt1/Cit/Mad1l1/Abcb1a/Anxa1/Mecp2/Egfr/Babam1/Pkd1/Taf10/Acvr1b/Eif4g1/Ccnd1/Cdk5rap3/Aif1/Eif4ebp1/Sirt7/Taok3/Chmp7/Hyal1/Xpc/Clasp2/Pdpn/Syf2/Cdkn1c/Klf4/Rpl26/Ccne1/Tpr/Tcf19/Pinx1/Nop53/Rhou/Cdkn1a/Pcid2/Ccnd2/Macroh2a1/Brd4/Smarcd3/Dgkz",128
"BP","GO:0090132","epithelium migration","99/4437","282/23210",1.5356883905655e-10,6.92275068725426e-09,3.68309362583941e-09,"Rtn4/Pdcd6/Strap/Pdcd10/Pfn2/Nus1/Rab11a/Adam9/Dnaja4/Tac1/Atp5a1/Slit2/Atp5b/Fbxw7/Capn7/Nfe2l2/Prkce/Hif1a/Itgb1/Src/Sema3a/Kit/Grhl2/Gata2/Adipor1/Ceacam1/Emp2/Hmgb1/Ptprm/Adam17/Enpp2/Synj2bp/Pdpk1/Spred1/Pik3c2a/Dock1/Hrg/Tgfbr3/Prkd2/Rhoa/Apoh/Fgf10/Pten/Fap/Apoa1/Sirt1/Ptp4a3/Ptpn11/Bcar1/Gab2/Iqsec1/Prkca/Macf1/Itga3/Coro1b/Rhob/Gipc1/Prkx/Wnt5a/Itgav/Dab2ip/Bcas3/Igf1/Igf2/Akt1/Calr/Sema4a/Anxa1/Plekhg5/Mecp2/Gpx1/Notch1/Gpi1/Nanos1/Map4k4/Sp1/Hyal1/Clasp2/Serpinf1/Arf6/Hspb1/Hbegf/Grn/Klf4/Adgrb1/Nrp1/Coro1c/Map3k3/Mia3/Rhoj/Sparc/Hdac5/Card10/Apoe/Agt/Ctsh/Myh9/Scarb1/Map2k5",99
"BP","GO:1903050","regulation of proteolysis involved in cellular protein catabolic process","79/4437","208/23210",1.55213763919934e-10,6.94692460515932e-09,3.69595481454459e-09,"Psmd14/Sumo1/Taf9/Ubqln2/Csnk1a1/Ogt/Xbp1/Usp14/Wac/Socs5/Zfand2a/Sdcbp/Fbxw7/Caml/March7/Rnf14/Psme3/Bcap31/Uchl5/Ube2g2/Ccar2/Mapk9/Prkcg/Mapk8/Rchy1/Bag5/N4bp1/Gna12/Gclc/Ube3a/Fmr1/Rad23b/Rnf144a/Pten/Fbxw8/Cbfa2t3/Nub1/Psen1/Epha4/Atg7/Fam122a/Kcne2/Sgta/Gipc1/Dab2ip/Axin1/Btrc/Arih2/Akt1/Trib3/Dnajb2/Park7/Dab2/Gpx1/Ubac2/Trem2/Ddrgk1/Pkd1/Hipk2/Alad/Dda1/Csnk2a2/Dvl1/Nfe2l1/Rpl23/Os9/Csnk2a1/Nupr1/Clu/Nop53/Tmem259/Smarcc1/Gsk3a/Gba/Rhbdf1/Apoe/Ccdc22/Gsk3b/Ubxn1",79
"BP","GO:0050821","protein stabilization","68/4437","169/23210",1.5701338510543e-10,6.97763029128103e-09,3.71229108345575e-09,"Npm1/Rtn4/Atp1b1/Sumo1/Pdcd10/Taf9/Golga7/Hsp90aa1/Pfn2/Usp33/Tcp1/Cct4/Cct5/Usp9x/Gtpbp4/Smo/Fbxw7/Tesc/Caml/March7/Hspd1/Ccnh/Usp36/Ube2b/Apbb2/Stx12/Bag5/Cct2/Atp1b3/Creb1/Hip1r/Mtmr9/Hypk/Mtrr/Hcfc1/Per3/Pten/Stk3/Apoa1/Ncln/Tbl1x/Epha4/Tcf3/Telo2/Aak1/Ipo9/Dvl3/Phb2/Apbb1/Ifi30/Igf1/Dnaja3/Calr/Park7/Gapdh/Dvl1/Phb/Rpl23/Grn/Clu/Cryab/Nop53/Atp1b2/Flot2/Hps4/Ppib/Tyrobp/Pex6",68
"BP","GO:0031098","stress-activated protein kinase signaling cascade","101/4437","290/23210",1.68372464447097e-10,7.42973142412332e-09,3.95282131137107e-09,"Tpd52l1/Pdcd10/Dnaja1/Cdc42/Pafah1b1/App/Hsph1/Errfi1/Stk39/Pak1/Rap2a/Dusp22/Hacd3/Zfp110/Fgf14/Mapk10/Mapk9/Map2k1/Mapk14/Mapk8/Stk26/Dact1/Nek4/Ripk1/Casr/Ceacam1/Pak3/Map2k4/Ncf1/Fcgr2b/Hras/Ptger4/Dkk1/Lmnb1/Oprk1/Map2k7/Map4k1/Mapk1/Foxo1/Zfp36/Rb1cc1/Nr2c2/Rps3/Stk24/Arl6ip5/Pak2/Tnf/Slk/Rhoa/Mdfic/Irak4/Plcb1/Fcer1a/Stk3/Mapk11/Slamf1/Mink1/Ltbr/Epha4/Map2k2/Dvl3/Wnt7b/Wnt5a/Foxm1/Gstp1/Cbs/Map3k12/Dab2ip/Axin1/Akt1/Sphk1/Kat7/Gps2/Tnfrsf11a/Dusp15/Dab2/Irak1/Egfr/Ncor1/Hipk2/Mapk8ip2/Rell2/Map4k4/Prdx1/Rapgef1/Taok3/Akr1b3/Cdc42se1/Zmpste24/Cryab/Ptpn1/Mapk8ip3/Gadd45g/Gab1/Map3k3/Traf2/Pycard/Agt/Rell1/Gadd45b/Map2k5",101
"BP","GO:0099173","postsynapse organization","75/4437","194/23210",1.71549128527717e-10,7.51697090457812e-09,3.99923511260418e-09,"Rheb/Glrb/Cript/Vps35/Caprin1/Sept7/Rapgef4/Mesd/Cbln1/Cdc42/Pafah1b1/Hspa8/Dnm1l/Lrrtm1/Pdlim5/Hnrnpk/Kalrn/Stau2/Adam10/Actr2/Gphn/Chmp4b/Egln1/Arf4/Actr3/Pak3/Fcgr2b/Arhgef7/Cdk5/Ube3a/Cdk5r1/Epha5/Prnp/Ins2/Htr1a/Homer1/Pten/Cttn/Dnm3/Epha4/Actn1/Itga3/Wasl/Mtmr2/Arhgap39/Wnt5a/Camk2b/Dlg4/Crkl/Dnaja3/Ctnnd2/Grid2/Ptprd/Cux2/Etv5/Cask/Grin1/Agrn/Ptprs/Dvl1/Cadm1/Nlgn2/Arf6/Fyn/Adgrb1/Ptprf/Ngef/Nrp1/Shank3/Cfl1/Ptn/Gap43/Apoe/Magi2/Dgkz",75
"BP","GO:0045665","negative regulation of neuron differentiation","93/4437","260/23210",1.75812937787257e-10,7.65030464010382e-09,4.07017232435849e-09,"Cd24a/Rtn4/Id4/Ywhah/Rit2/Pafah1b1/App/Ppp3ca/Slit2/Dpysl3/Fgf13/Dab1/Itgb1/Spock1/Sema3a/Hey1/Eif4e/Thrb/Ulk1/Sema3e/Bag5/Ulk2/Il15ra/Actr3/Rufy3/Dkk1/Sox21/Adam17/Cdk5/Ube3a/Cdk5r1/Eif4enif1/Ddx6/Fmr1/Spg20/Rhoa/Ccr5/Pax6/Pten/Bcl11a/Rbpj/Olig2/Med1/Psen1/Id3/Bmp7/Dnm3/Epha4/Klk8/Isl2/H2-K1/Apbb1/Dlx2/Wnt5a/Inpp5j/Rap1gap/Ngfr/Efnb3/Rtn4r/Calr/Cit/Sema4a/Meis1/Snapin/Sox2/Dab2/Mecp2/Gpr37l1/Notch1/Ptprs/Sema4d/Map4k4/Thy1/Carm1/Ntn1/Lrp1/Thoc2/Arf6/Ptprz1/Gfap/B2m/Sema7a/Cers2/Sema4b/Sema3b/Ngef/Nrp1/Mag/Gsk3a/Apoe/Gsk3b/Ctsz/Vim",93
"BP","GO:0033674","positive regulation of kinase activity","148/4437","476/23210",1.8666846320656e-10,8.01447932845819e-09,4.26392326729502e-09,"Cd24a/Npm1/Higd1a/Rap1a/Tpd52l1/Pdcd10/Hsp90aa1/Ddx3x/Cdc42/Hsph1/Adam9/Ghr/Syap1/Fbxw7/Ppp2ca/Vav3/Jtb/Stk39/Dab1/Rad50/Pak1/Adnp/Ppp2r3c/Src/Rac1/Mmd/Map2k1/Kit/Lamtor3/Jak2/Stk26/Fpr2/Ltf/Kitl/Nek4/Ripk1/Ikbkg/Acsl1/Ceacam1/Pak3/Map2k4/Ncf1/Emp2/Hras/Dkk1/Tcim/Ranbp2/Adam17/Pfkfb2/Cdk5/Map2k7/Cdk5r1/Map4k1/Prnp/Pdpk1/Bad/Rps3/Ins2/Stk24/Pak2/Prrc1/Tgfa/Tnf/Slk/Rhoa/Mdfic/Fgf10/Fcer1a/Cacul1/Stk3/Sirt1/Ptpn11/Psen1/Mink1/Dag1/Epha4/Hnf4a/Tcf3/Telo2/Ralb/Map2k2/Prkcz/Dvl3/Nab2/Sdc4/Wnt7b/Wnt5a/Dlg4/Crkl/Map3k12/Dab2ip/Igf1/Axin1/Tpx2/Ighm/Pih1d1/Pdgfa/Flt1/Akt1/Tlr1/Arrb2/Tnfrsf11a/Fcgr1/Atg13/Dab2/Irak1/Psrc1/Egfr/Pkd1/Ccnd1/Agrn/Epha8/Map4k4/Erbb2/Raf1/Taok3/Cd81/Cdk5r2/Vldlr/Eef1a2/Clu/Csf1/Iqgap1/Il6ra/Erbb3/Ptpn1/Mapk8ip3/Csf1r/Gadd45g/Gab1/Map3k3/Stk11/Traf2/Cdkn1a/Slc11a1/Mif/Ccnd2/Card10/Agt/Zfp91/Gprc5b/Mmd2/Pdgfrb/Gadd45b/Chil1/Camkk2/Dgkz/Map2k5",148
"BP","GO:0008380","RNA splicing","120/4437","364/23210",1.86740182246233e-10,8.01447932845819e-09,4.26392326729502e-09,"Zranb2/Npm1/Sf3b4/Dhx15/Strap/Bcas2/Mbnl1/Syncrip/Rtraf/Hnrnph1/Hspa8/Hnrnpa2b1/Hnrnpf/Srsf3/Ythdc1/Ddx1/Sf3b6/Tra2b/Thoc7/Clk1/Ik/Srsf6/Hnrnpk/Snrnp27/Snrnp40/Wbp4/Snu13/C1qbp/Son/Rnps1/Hnrnpu/Mtrex/Nova1/Clns1a/Txnl4a/Srsf7/Lsm8/Ccar2/Snrnp25/Cdc5l/Smn1/Hnrnpa3/Zrsr2/Rbm5/Ptbp2/Dbr1/Rbmxl1/Ecd/Snrpe/Eftud2/Zfp638/Rbmx/Celf1/Smu1/U2af1l4/Isy1/Scaf11/Srsf5/Coil/Prpf31/Bud31/Fmr1/Zfp64/Ddx46/Rbm39/Ncbp2/Ddx47/Dhx38/Snrpa/Snrnp70/Srsf2/Rbm42/Wtap/Lsm7/Polr2a/Srrm1/Sart3/Sugp1/Ddx39/Rrp1b/Snrpn/Lsm10/Aqr/Acin1/Sfswap/Prdx6/Prkrip1/Luc7l2/Sf3a2/Clk3/Tfip11/Ddx39b/Frg1/Prpf40b/Ppp1r8/Cd2bp2/Rbfox2/Thoc2/Snrpb/Rbm4/Syf2/Jmjd6/Snrnp48/Celf4/Arl6ip4/Pcbp4/Slu7/Cwf19l1/Xab2/Prpf40a/Rp9/Sf3b2/Hnrnpa1/Rbfox1/Pqbp1/Ybx1/Prpf6/Trpt1/Malat1/Lgals3",120
"BP","GO:0010256","endomembrane system organization","125/4437","384/23210",1.97110686106288e-10,8.40201060640815e-09,4.47010055781319e-09,"Reep1/Rab2a/Rtn4/Rab5a/Sgip1/Laptm4b/Pdcd10/Vps4b/Sptbn1/Csnk1a1/Tmem33/Arl6ip1/Rab11a/Ccdc47/Ubxn2a/Cdc42/Pafah1b1/Rab1a/Vmp1/Tor1aip2/Vamp4/Tmed9/Slc4a1/Hikeshi/Tmed2/Epb41l3/Arfgef1/Blzf1/Stx18/Rab33b/Cltc/Atp2a2/Snx3/Chmp4b/Sec23ip/Uso1/Eif2ak3/Atl2/Stx17/Map2k1/Tmed7/Rab3gap2/Sec16b/Mfsd14a/Reep3/Bag5/Snx10/Cacna1s/Arl1/Creb1/Ar/Cdk1/Arhgef7/Sec61a1/Tmeff2/Stx5a/Rab18/Mapk1/Tmem38b/Sh3gl2/Syt11/Rtn3/Bin3/Pten/Dmpk/Fbxw8/Vps18/Ap3d1/Sun1/Rab5c/Wasl/Map2k2/Rab3a/Osbpl2/Cavin2/Dnm2/Pi4k2a/Csrp3/Sgta/Anxa8/Lman1l/Tmem38a/Kifc3/Syt7/Rab43/Rab27a/Bcas3/Tor1aip1/Fcho1/Vps11/Plscr3/Abcd1/Golga2/Akt1/Cit/Tor1b/Htt/Lman1/Dnajc13/Fhdc1/Agrn/Pacsin1/Usp50/Syngr2/Lmna/Lemd2/Trdn/Chmp7/Tmed10/Dym/Lamtor1/Clasp2/Zmpste24/Cog4/Get4/Col5a1/Clu/Ywhaz/Coro1c/Myrf/Mia3/Gsn/Rnf26/Tmed3/Myh9",125
"BP","GO:1901293","nucleoside phosphate biosynthetic process","101/4437","291/23210",2.09916392712798e-10,8.88740619417835e-09,4.72834435079255e-09,"Paics/Mpc1/Dlat/Hprt/Ogt/Acat1/Atp5pb/Papss1/Atp5g3/App/Cmpk2/Atp5c1/Acsl6/Atp5a1/Slc4a1/Atp5b/Acly/Pfkp/Pdhb/Dld/Gars/Hif1a/Mtch2/Suclg1/Pdha1/Atp5j/Rfk/Atp5o/Pank3/Mpc2/Cmpk1/Foxk2/Prps1l3/Map2k1/Ndufc2/Ctps2/Adss/Nampt/Acsl1/Rrm2/Gart/Atp5k/Nme1/Nme7/Cox5b/Pgk1/Prps2/Bpgm/Ak1/Rrm2b/Pfkfb2/Adcy2/Mapk1/Stat3/Ampd2/Ins2/Acsl4/Pdk1/Ppcs/Ak4/Aprt/Gucy1b1/Ak3/Oasl2/Cbfa2t3/Psen1/Dtymk/Uqcc3/Tyms/Mlycd/Eif6/Aldoa/Pkm/Igf1/Flad1/Idh2/Gpd1/G6pdx/Zbtb20/Eno1b/Galt/Adpgk/Trem2/Impdh2/Pfkm/Ncor1/Atp5e/Atp5g1/Gpi1/Gapdh/Adcy4/Oas1a/Prpsap1/Atp5g2/Adcy9/Nupr1/Shmt1/Atp5d/Mif/Adcy7/Aldoc",101
"BP","GO:0010631","epithelial cell migration","98/4437","280/23210",2.29608599084555e-10,9.65588914002563e-09,5.13719839845132e-09,"Rtn4/Pdcd6/Strap/Pdcd10/Pfn2/Nus1/Rab11a/Adam9/Dnaja4/Tac1/Atp5a1/Slit2/Atp5b/Fbxw7/Capn7/Nfe2l2/Prkce/Hif1a/Itgb1/Src/Sema3a/Kit/Gata2/Adipor1/Ceacam1/Emp2/Hmgb1/Ptprm/Adam17/Enpp2/Synj2bp/Pdpk1/Spred1/Pik3c2a/Dock1/Hrg/Tgfbr3/Prkd2/Rhoa/Apoh/Fgf10/Pten/Fap/Apoa1/Sirt1/Ptp4a3/Ptpn11/Bcar1/Gab2/Iqsec1/Prkca/Macf1/Itga3/Coro1b/Rhob/Gipc1/Prkx/Wnt5a/Itgav/Dab2ip/Bcas3/Igf1/Igf2/Akt1/Calr/Sema4a/Anxa1/Plekhg5/Mecp2/Gpx1/Notch1/Gpi1/Nanos1/Map4k4/Sp1/Hyal1/Clasp2/Serpinf1/Arf6/Hspb1/Hbegf/Grn/Klf4/Adgrb1/Nrp1/Coro1c/Map3k3/Mia3/Rhoj/Sparc/Hdac5/Card10/Apoe/Agt/Ctsh/Myh9/Scarb1/Map2k5",98
"BP","GO:0090130","tissue migration","99/4437","284/23210",2.40273715603946e-10,1.00370340131622e-08,5.33997794608909e-09,"Rtn4/Pdcd6/Strap/Pdcd10/Pfn2/Nus1/Rab11a/Adam9/Dnaja4/Tac1/Atp5a1/Slit2/Atp5b/Fbxw7/Capn7/Nfe2l2/Prkce/Hif1a/Itgb1/Src/Sema3a/Kit/Grhl2/Gata2/Adipor1/Ceacam1/Emp2/Hmgb1/Ptprm/Adam17/Enpp2/Synj2bp/Pdpk1/Spred1/Pik3c2a/Dock1/Hrg/Tgfbr3/Prkd2/Rhoa/Apoh/Fgf10/Pten/Fap/Apoa1/Sirt1/Ptp4a3/Ptpn11/Bcar1/Gab2/Iqsec1/Prkca/Macf1/Itga3/Coro1b/Rhob/Gipc1/Prkx/Wnt5a/Itgav/Dab2ip/Bcas3/Igf1/Igf2/Akt1/Calr/Sema4a/Anxa1/Plekhg5/Mecp2/Gpx1/Notch1/Gpi1/Nanos1/Map4k4/Sp1/Hyal1/Clasp2/Serpinf1/Arf6/Hspb1/Hbegf/Grn/Klf4/Adgrb1/Nrp1/Coro1c/Map3k3/Mia3/Rhoj/Sparc/Hdac5/Card10/Apoe/Agt/Ctsh/Myh9/Scarb1/Map2k5",99
"BP","GO:0051668","localization within membrane","72/4437","185/23210",2.77216418196426e-10,1.14977982892094e-08,6.11714468760835e-09,"Cd24a/Nptn/Rap1a/Glrb/Vps35/Rab11a/Rapgef4/Mesd/Rab1a/Eps15/Cacng5/Snap25/Kif5c/Kalrn/Rilpl1/Adam10/Pak1/Rilpl2/Stx7/Ap2b1/Gphn/Itgb1/Rac1/Grasp/Mapk10/Atad1/Map2k1/Sec24d/Hras/Nme7/Cdk5/Synj2bp/Nedd4/Sec23b/Sec13/Htr1a/Dag1/Dnm3/Iqsec1/Nsg1/Ap3d1/Prkcz/Dnm2/Cacna1a/Ssna1/Cacng8/Kif17/Dlg4/Crkl/Itga4/Dnaja3/Git1/Stx4a/Etv5/Agrn/Pacsin1/Dvl1/Thy1/Cd81/Cacng2/Pip5k1c/Shank3/Scrib/Clstn1/Sec24c/Mia3/Gsn/Ptn/Apoe/Magi2/Gsk3b/Tyrobp",72
"BP","GO:0010506","regulation of autophagy","89/4437","247/23210",2.78912438550883e-10,1.14977982892094e-08,6.11714468760835e-09,"Ubqln2/Usp33/Xbp1/Wac/Eif4g2/Becn1/Tbk1/Dnm1l/Tomm7/Sesn1/Fbxw7/Vdac1/Sec22b/Bcl2l11/Hif1a/Bnip3/Bnip3l/Scoc/Usp36/Herc1/Scfd1/Chmp4b/Trp53inp1/Pafah1b2/Foxk2/Rragc/Rmc1/Mfn2/Map2k1/Rab3gap2/Ulk1/Ulk2/Nampt/Ikbkg/Sptlc1/Dram2/Qsox1/Hmgb1/Il10/Mtmr9/Rnf41/Gpsm1/Il10ra/Foxo1/Stat3/Parl/Mapt/Mid2/Cttn/Sirt1/Tpcn2/Atg7/Mtdh/Ralb/Sesn2/Mt3/Hspb8/Atp13a2/Golga2/Akt1/Trib3/Htt/Trem2/Tmem173/Eif4g1/Lars/Tbc1d14/Acer2/Ctsa/Zmpste24/Nupr1/Gfap/Atg16l1/Atp6v0a1/Htra2/Poldip2/Gsk3a/Stk11/Rock1/Ddit3/Gba/Srebf1/Rab1b/Mcl1/Trim8/Pycard/Tpcn1/Tspo/Gsk3b",89
"BP","GO:0034248","regulation of cellular amide metabolic process","124/4437","382/23210",2.84200542657355e-10,1.1639219609745e-08,6.19238471686166e-09,"Tnrc6a/Igfbp5/Npm1/Eif3e/Hnrnpr/Hbb-b1/Ddx3x/Caprin1/Syncrip/Eif4g2/App/Cnbp/Eif2b2/Cpeb4/Rgs2/Ptcd3/Nfe2l2/Polr2g/C1qbp/Paip2/Srp9/Eif2s3x/Eif5/Cnot7/Eif2ak3/Paip1/Fech/Eif4e/Cnot9/Rps27l/Serp1/Rpl10/Mrpl13/Gigyf2/Fastkd2/Krt17/Eif4e2/Poldip3/Rpusd4/Ormdl1/Olfm1/Mtg2/Ifngr1/Ormdl2/Eif4enif1/Mapk1/Stat3/Zfp36/Fmr1/Prnp/Cnot6/Rps3/Pdk1/Tnf/Ythdf1/Abcg1/Pus7/Prg3/Abcf1/Nck1/Eif4e3/Eif4ebp2/Sorl1/Ncbp2/Shmt2/Epha4/Prkca/Zfp36l2/Tyms/Rxra/Sesn2/Eif6/Dhfr/Igf1/Mknk1/Ppp1ca/Akt1/Calr/Zfp598/Sarnp/Sphk1/Tnrc6b/Ddx39b/Trub2/Dnajc1/Eif4g1/Rpl22/Ago2/Gapdh/Eif3k/Eif4ebp1/Cnot2/Nanos1/Pa2g4/Erbb2/Rpl13a/Eef2/Mapkapk5/Tmed10/Rbm4/Rplp1/Eif3d/Inpp5e/Ctsa/Rpl38/Gfap/Clu/Rpl26/Shmt1/Tpr/Cnot3/Eif3c/Uqcc2/Slc35a4/Dnajc3/Gsk3a/Rock1/Aplp1/Aars/Apoe/Mknk2/Bcl3/Pum1/Vim",124
"BP","GO:0010639","negative regulation of organelle organization","129/4437","403/23210",3.47323151844272e-10,1.41319926588065e-08,7.51860848865898e-09,"Npm1/Slc25a5/Higd1a/Fhod3/Sptbn1/Pfn2/Map4/Becn1/Fh1/Dnm1l/Kat2b/Slit2/Trim37/Sec22b/Gmfb/Fgf13/Arfgef1/Ppif/Ik/Mkks/Rad50/Bnip3/H1f2/Sgk1/Capza1/Lig3/Rad21/Hnrnpu/Scfd1/Ube2b/Chmp4b/Lif/Src/Bcl2l2/H3f3a/H3f3b/Smad4/Coro2b/Terf2ip/Rbm14/Tmsb4x/Sptan1/Pttg1/Mapre1/Bag4/Brca1/Mtf2/Atad2b/Hip1r/Trip12/Tmeff2/Tet1/Rnf41/Bub3/Fgfr2/Mad2l1/Gclc/Parl/Mllt6/Myoc/Arhgap6/Dync1li1/Prelid1/Xrcc4/Mapt/Rdx/Top2a/Zfy2/Scin/Ccnb1/Ctc1/Atg5/Atrx/Sirt1/Tmsb10/Add1/Bmp7/Sin3a/Atg7/Plekhh2/Exosc10/Coro1b/Lmod1/Ccnf/Bmerb1/Dnm2/Inpp5j/Spi1/Igf1/Tmod2/Pih1d1/Tmod3/Akt1/Mad1l1/Ercc1/Dnmt1/Tmod1/Arrb2/Xrcc1/Kdm4b/Gpx1/Gmfg/Smarcb1/Arpc2/Jarid2/Coro1a/Odf2l/Lmna/Kdm1a/Tbcd/Fkbp4/Clasp2/Twf2/Nupr1/Kdm5a/Arhgef2/Tpr/Vat1/Pinx1/Add3/Htra2/Shank3/Gsn/Pcid2/Cfl1/Kat2a/Tspo/Macroh2a1/Mtpn",129
"BP","GO:0045637","regulation of myeloid cell differentiation","80/4437","215/23210",3.78331016806927e-10,1.52943364600787e-08,8.13700733601044e-09,"Hoxa9/Ndfip1/Ctnnb1/Hbb-b2/Prxl2a/Smap1/Fbxw7/Atp6ap1/Tesc/Hif1a/Rcor1/Nfkbia/Lif/Il20/Gabpa/Wdr61/Mapk14/Hax1/Cnot4/Mpl/Kitl/Gata2/Ripk1/Ceacam1/Ikzf1/Creb1/Nme1/Mitf/Hmgb1/Fes/Acvr2a/Rnf41/Stat3/Zfp36/Tnf/Setd1a/Gata1/Klf13/Fshb/Scin/Med1/Tjp2/Prkca/Tcf3/Zbtb16/Runx1/Eif6/Csf3r/Spi1/Hspa9/Twist2/Fadd/Meis1/Trem2/Acvr1b/Kdm1a/Rbfox2/H4c8/H4c14/H4c3/H4c4/H4c6/H4c9/H4c11/H4c12/Hist1h4n/H4f16/H4c1/H4c2/Hist1h4m/Notch2/B2m/Csf1/Ankrd54/Csf1r/Tcta/Zfpm1/Gsk3b/C1qc/Tyrobp",80
"BP","GO:1902275","regulation of chromatin organization","75/4437","197/23210",3.9376453546319e-10,1.58162088411048e-08,8.41465778550554e-09,"Nap1l2/Ctnnb1/Ogt/Xbp1/Mphosph8/Fh1/Kat2b/Eid1/Bcl6/H1f2/Hnrnpu/Ube2b/Lif/Naa40/Smad4/Wdr61/Gata2/Paxbp1/Nipbl/Brca1/Mtf2/Atad2b/Eed/Trip12/Myocd/Rnf20/Tet1/Tada2a/Suv39h1/Fmr1/Mllt6/Prkd2/Slk/Setd1a/Ube2n/Ccnb1/Atg5/Auts2/Atrx/Sirt1/Sin3a/Ruvbl2/Atg7/Kmt2e/Dppa2/Sart3/Spi1/Cdk9/Pih1d1/Ctcf/Igf2/Resf1/Kat7/Dnmt1/Kdm4b/Mecp2/BC004004/Ncor1/Smarcb1/Kmt2a/Jdp2/Phf19/Jarid2/Znhit1/Lmna/Kdm1a/Airn/Map1s/Zmpste24/Kdm5a/Rps6ka4/Tpr/Srebf1/Kat2a/Macroh2a1",75
"BP","GO:1903008","organelle disassembly","43/4437","89/23210",4.35841685583907e-10,1.73948025596736e-08,9.25451302879136e-09,"Fundc1/Becn1/Mcts1/Dnm1l/Tomm7/Klc1/Kif5b/Fundc2/Fbxw7/Vdac1/Retreg1/Hif1a/Bnip3/Bnip3l/Atg3/Map1lc3b/Mfn2/Atg12/Ulk1/Wdr45b/Cdk1/Wdr45/Rnf41/Stx5a/Parl/Rb1cc1/Wipi1/Gfm2/Atg5/Cttn/Atg7/Golga2/Atg13/Htt/Tex264/Tmem173/Fis1/Eif2d/Htra2/Gsk3a/Gba/Srebf1/Tspo",43
"BP","GO:0019318","hexose metabolic process","82/4437","223/23210",4.48100781979918e-10,1.76591163514853e-08,9.39513523025752e-09,"Dlat/Ogt/Kat2b/Pfkp/Pdhb/Hif1a/Ppp1cb/Pdha1/Cpt1a/Src/B4galt1/Foxk2/Mapk14/Serp1/Fam3c/Kcnj11/Adipor1/Brat1/Acadm/Pofut1/Fgl1/Arpp19/Pgk1/Ranbp2/Hmgb1/Pfkfb2/Slc45a3/G6pc/Foxo1/Bad/Ins2/Pdk1/Nr3c1/Tnf/C1qtnf12/Galm/Sirt1/Igfbp4/Cbr2/Hnf4a/Ldha/Pomc/Sesn2/Chst15/Mlycd/Atf4/Aldoa/Pkm/Chst1/Igf1/Igf2/Ppp1ca/Akt1/Gpd1/Fabp5/Enpp1/G6pdx/Rbp4/Glb1/Galt/Adpgk/Fuca1/Slc2a8/Pfkm/Usf1/Man2b2/Gpi1/Gapdh/Pmm1/Supt20/Nfe2l1/Grb10/Zmpste24/Pcx/Pgp/Irs2/Gpd2/Stk11/Dcxr/Kat2a/Pofut2/Man2c1",82
"BP","GO:0090150","establishment of protein localization to membrane","82/4437","223/23210",4.48100781979918e-10,1.76591163514853e-08,9.39513523025752e-09,"Reep1/Srp54a/Sptbn1/Golga7/Ogt/Arl6ip1/Lypla1/Vps35/Hsp90aa1/Rab11a/Prepl/Srp14/Vamp4/Snap25/Oga/Golga4/Blzf1/Agk/Moap1/Mtch2/Rilpl1/Pak1/Nsf/Cox18/Tram1/Rilpl2/Vamp7/Sec63/Chmp4b/Sec61a2/Zdhhc14/Srp9/Maip1/Gga2/Tram1l1/Grasp/Mapk10/Ssr3/Rab3gap2/Lyplal1/Pex3/Actr3/Ncf1/Cacnb1/Hras/Timm10/Sec61a1/Pdzk1/Timm22/Cdk5/Cdk5r1/Prnp/Zdhhc7/Rab11b/Zdhhc1/Nsg1/Macf1/Exoc4/Cacnb3/Sgta/Nectin3/Zdhhc9/Pard3/Stx4a/Chm/Arpc2/Ndufa13/Erbb2/Sys1/Fis1/Cacng2/Fyn/Pex16/Get4/Pkdcc/Scrib/Clstn1/Vamp5/Zfand2b/Samm50/Rab34/Myo1c",82
